Polymer,RDF
"[(1, 'S20'), (2, 'S9'), (3, 'S20'), (4, 'S4'), (5, 'S1'), (6, 'S3'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",1.1189636270480747
"[(1, 'S20'), (2, 'S10'), (3, 'S20'), (4, 'S20'), (5, 'S16'), (6, 'S20'), (7, 'S7'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.8580745413900672
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S20'), (5, 'S2'), (6, 'S20'), (7, 'S11'), (8, 'S20'), (9, 'S14'), (10, 'S20'), (11, 'S20')]",0.876556531765516
"[(1, 'S20'), (2, 'S5'), (3, 'S20'), (4, 'S11'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S19')]",0.8450336740281443
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S20'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.6874799328261361
"[(1, 'S13'), (2, 'S20'), (3, 'S15'), (4, 'S20'), (5, 'S15'), (6, 'S20'), (7, 'S19'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.8009178450667775
"[(1, 'S20'), (2, 'S20'), (3, 'S15'), (4, 'S14'), (5, 'E13'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S8'), (10, 'S20'), (11, 'S12')]",1.4539202697979476
"[(1, 'S20'), (2, 'S0'), (3, 'S6'), (4, 'E4'), (5, 'E4'), (6, 'S1'), (7, 'S10'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",1.481876130302851
"[(1, 'S20'), (2, 'S3'), (3, 'S20'), (4, 'S6'), (5, 'S20'), (6, 'S7'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.9951466727169702
"[(1, 'S20'), (2, 'S8'), (3, 'S12'), (4, 'S20'), (5, 'E12'), (6, 'S20'), (7, 'E20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",2.001011316577067
"[(1, 'S20'), (2, 'E15'), (3, 'S8'), (4, 'S20'), (5, 'S2'), (6, 'S14'), (7, 'S2'), (8, 'S20'), (9, 'E20'), (10, 'S20'), (11, 'S7')]",2.042181600962966
"[(1, 'S20'), (2, 'S20'), (3, 'E7'), (4, 'S20'), (5, 'S18'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S17'), (10, 'S20'), (11, 'S20')]",0.8689514830434462
"[(1, 'S14'), (2, 'S9'), (3, 'S20'), (4, 'E20'), (5, 'S20'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'E14')]",1.9689946669320015
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S18'), (5, 'E18'), (6, 'S20'), (7, 'S10'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",1.585473669302619
"[(1, 'S20'), (2, 'S14'), (3, 'S20'), (4, 'S20'), (5, 'S14'), (6, 'E14'), (7, 'S16'), (8, 'S20'), (9, 'S16'), (10, 'S20'), (11, 'S18')]",1.4696254528994572
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S20'), (5, 'S20'), (6, 'E1'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'E4')]",0.7171273710327739
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S20'), (5, 'S20'), (6, 'S12'), (7, 'S9'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.8072687975401465
"[(1, 'S20'), (2, 'S20'), (3, 'S20'), (4, 'S20'), (5, 'S2'), (6, 'S20'), (7, 'S20'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.7817316667425303
"[(1, 'S20'), (2, 'S5'), (3, 'S20'), (4, 'S8'), (5, 'E7'), (6, 'S20'), (7, 'S4'), (8, 'S20'), (9, 'S2'), (10, 'S20'), (11, 'S20')]",1.2822541130646385
"[(1, 'S20'), (2, 'S20'), (3, 'S10'), (4, 'S20'), (5, 'S11'), (6, 'S20'), (7, 'S4'), (8, 'S20'), (9, 'S20'), (10, 'S20'), (11, 'S20')]",0.9126806102265732
