Polymer,RDF
"[(1, 'S9'), (2, 'S20'), (3, 'E1'), (4, 'S12'), (5, 'S20'), (6, 'S19'), (7, 'S10'), (8, 'S15'), (9, 'S6'), (10, 'S20'), (11, 'S20'), (12, 'E3'), (13, 'S16'), (14, 'S3'), (15, 'S3'), (16, 'S20'), (17, 'E9')]",0.6250415034494381
"[(1, 'S20'), (2, 'S12'), (3, 'S18'), (4, 'S3'), (5, 'S20'), (6, 'S13'), (7, 'S9'), (8, 'S20'), (9, 'S12'), (10, 'S2'), (11, 'S6'), (12, 'E7'), (13, 'S2'), (14, 'E5'), (15, 'E20'), (16, 'S20'), (17, 'S20')]",1.799045896184985
"[(1, 'S20'), (2, 'S18'), (3, 'E6'), (4, 'S11'), (5, 'S20'), (6, 'E0'), (7, 'S1'), (8, 'S15'), (9, 'S5'), (10, 'E1'), (11, 'S10'), (12, 'E2'), (13, 'S20'), (14, 'E3'), (15, 'S2'), (16, 'S20'), (17, 'S18')]",0.7703599952129423
"[(1, 'S20'), (2, 'S14'), (3, 'S12'), (4, 'E8'), (5, 'S20'), (6, 'S20'), (7, 'S1'), (8, 'S2'), (9, 'E12'), (10, 'S11'), (11, 'S17'), (12, 'S6'), (13, 'S20'), (14, 'E14'), (15, 'S12'), (16, 'S2'), (17, 'S14')]",1.671091063426367
"[(1, 'S20'), (2, 'S7'), (3, 'S15'), (4, 'S6'), (5, 'S20'), (6, 'S13'), (7, 'S20'), (8, 'S12'), (9, 'S0'), (10, 'S13'), (11, 'E7'), (12, 'S6'), (13, 'S8'), (14, 'S1'), (15, 'E6'), (16, 'S20'), (17, 'S20')]",1.0501585908269249
"[(1, 'S8'), (2, 'S1'), (3, 'S16'), (4, 'S5'), (5, 'S20'), (6, 'S19'), (7, 'S15'), (8, 'S14'), (9, 'E14'), (10, 'S15'), (11, 'E5'), (12, 'S8'), (13, 'S15'), (14, 'E17'), (15, 'E4'), (16, 'S12'), (17, 'S4')]",1.915768705562666
"[(1, 'S0'), (2, 'S20'), (3, 'S9'), (4, 'S17'), (5, 'S17'), (6, 'E15'), (7, 'S9'), (8, 'E10'), (9, 'S20'), (10, 'E14'), (11, 'S16'), (12, 'S20'), (13, 'E8'), (14, 'S16'), (15, 'E0'), (16, 'E9'), (17, 'S2')]",2.082674203096559
"[(1, 'E16'), (2, 'E17'), (3, 'S6'), (4, 'S3'), (5, 'S18'), (6, 'S8'), (7, 'S8'), (8, 'S5'), (9, 'S11'), (10, 'S14'), (11, 'S14'), (12, 'E4'), (13, 'E11'), (14, 'E11'), (15, 'E20'), (16, 'S17'), (17, 'S16')]",2.3066404492433747
"[(1, 'E12'), (2, 'E9'), (3, 'S12'), (4, 'S4'), (5, 'S20'), (6, 'S9'), (7, 'S11'), (8, 'E6'), (9, 'E11'), (10, 'E1'), (11, 'S20'), (12, 'S4'), (13, 'E2'), (14, 'E13'), (15, 'E8'), (16, 'E2'), (17, 'S20')]",1.976832073095931
"[(1, 'S4'), (2, 'S20'), (3, 'S4'), (4, 'S15'), (5, 'S20'), (6, 'S20'), (7, 'E6'), (8, 'S12'), (9, 'S3'), (10, 'S20'), (11, 'S20'), (12, 'S13'), (13, 'S20'), (14, 'S19'), (15, 'E6'), (16, 'S20'), (17, 'S6')]",0.6196447560498086
